gene_id,SRR31476642,SRR31476643,SRR31476644,SRR31476645,SRR31476646,SRR31476647,SRR31476648,SRR31476649,SRR31476650
ENSG00000141367,13962,8216,7774,8978,12174,12511,12585,16438,16494
ENSG00000141371,1,0,0,0,0,0,1,0,3
ENSG00000141376,246,149,125,172,244,219,189,262,294
ENSG00000141378,1681,800,816,854,1389,1192,1294,2230,2032
ENSG00000141380,2808,2061,1904,2028,1759,1676,1801,3186,2829
ENSG00000141384,467,286,286,281,307,274,308,564,472
ENSG00000141385,3346,2797,2863,3489,1977,1925,1960,3460,3640
ENSG00000141391,223,142,139,148,74,53,68,233,152
ENSG00000141401,711,1317,1059,1661,1708,1420,1767,785,821
ENSG00000141404,171,227,211,270,274,288,329,214,201
ENSG00000141424,2232,2136,1667,2254,3257,3153,3408,2669,2598
ENSG00000141425,2896,2165,1876,2111,2980,2462,2679,3525,3316
ENSG00000141428,579,376,345,351,426,398,456,649,623
ENSG00000141429,1503,1178,873,995,2502,1925,2217,1929,2040
ENSG00000141431,0,0,0,1,0,0,0,0,0
ENSG00000141433,0,0,0,0,0,0,0,0,0
ENSG00000141434,1,0,0,0,0,2,0,0,1
ENSG00000141437,30,30,21,18,28,36,30,29,37
ENSG00000141441,406,632,685,705,461,488,441,431,416
ENSG00000141446,1250,1374,1151,1152,1304,1139,1179,1616,1549
ENSG00000141447,735,679,632,774,599,590,668,888,1016
ENSG00000141448,146,80,94,82,197,155,202,175,161
ENSG00000141449,328,175,160,183,393,372,372,331,233
ENSG00000141452,1105,638,699,818,906,983,996,1057,1062
ENSG00000141456,1093,966,1109,1264,978,709,868,1136,1079
ENSG00000141458,2573,1537,1713,1890,2340,2299,2290,2621,2615
ENSG00000141469,0,0,0,0,0,0,0,0,1
ENSG00000141480,964,493,431,614,904,835,974,1008,960
ENSG00000141485,0,5,2,4,2,1,9,1,0
ENSG00000141497,26,12,9,11,14,16,25,25,27
ENSG00000141499,122,174,148,217,299,251,325,166,143
ENSG00000141503,1185,1201,1171,1417,1748,1490,1533,1364,1251
ENSG00000141504,1221,878,982,1305,925,757,931,1288,1506
ENSG00000141505,4,15,11,12,22,12,16,10,8
ENSG00000141506,0,13,16,12,13,10,3,4,1
ENSG00000141510,1507,1082,1128,1260,1085,985,1104,1581,1517
ENSG00000141519,75,49,66,56,84,76,67,90,78
ENSG00000141522,3898,3502,3176,4313,5091,4280,5112,4278,4265
ENSG00000141524,1204,2621,2402,3033,1120,999,1115,1632,1517
ENSG00000141526,1225,2113,1643,2401,1476,1469,1588,1496,1515
ENSG00000141527,37,68,83,70,51,48,57,55,35
ENSG00000141540,61,68,54,61,73,64,88,50,45
ENSG00000141542,216,192,181,267,307,254,362,239,210
ENSG00000141543,4371,2624,2497,3258,4712,4228,4874,4711,5108
ENSG00000141551,3935,2832,2900,3636,3291,2646,3141,4291,4105
ENSG00000141552,2055,1668,1434,2149,2366,1966,2512,2252,2738
ENSG00000141556,1039,1570,1435,1996,1463,1184,1261,1160,1146
ENSG00000141560,506,553,515,683,884,796,915,594,632
ENSG00000141562,562,713,587,891,981,837,1095,682,706
ENSG00000141564,1125,767,734,922,1078,822,834,1223,1112
ENSG00000141568,4201,3112,3174,3533,2299,2119,2155,4195,3893
ENSG00000141569,474,384,363,381,334,371,363,610,517
ENSG00000141570,452,322,279,398,454,350,444,511,559
ENSG00000141574,15,46,30,52,43,34,33,11,14
ENSG00000141576,527,405,422,517,610,529,529,562,551
ENSG00000141577,601,404,463,500,431,351,374,643,557
ENSG00000141579,0,0,1,0,0,0,1,1,0
ENSG00000141580,4646,3397,3251,3839,3095,3189,3430,4745,4781
ENSG00000141582,5282,1898,2009,2097,2097,1924,2270,6072,5672
ENSG00000141622,373,184,206,177,339,273,318,382,307
ENSG00000141627,1847,2074,1837,2001,1381,1451,1509,2099,2017
ENSG00000141639,0,1,0,0,0,0,0,0,0
ENSG00000141642,201,127,119,165,74,66,80,215,216
ENSG00000141644,766,525,545,622,569,544,627,855,805
ENSG00000141646,555,438,466,525,476,466,496,600,624
ENSG00000141655,0,3,1,4,7,11,7,1,4
ENSG00000141664,142,98,97,136,129,123,137,124,118
ENSG00000141665,1,0,0,2,3,2,2,0,1
ENSG00000141668,3,1,1,1,4,0,6,4,2
ENSG00000141682,883,265,295,300,995,813,961,936,1011
ENSG00000141696,86,227,211,324,129,124,168,100,135
ENSG00000141698,886,684,609,707,743,678,835,1051,1118
ENSG00000141699,573,572,548,597,641,618,724,582,644
ENSG00000141736,1363,1614,1438,2014,1317,1105,1161,1504,1748
ENSG00000141738,128,169,184,195,183,143,169,147,121
ENSG00000141741,1410,1040,857,1280,1173,1020,1354,1649,1730
ENSG00000141744,1,0,1,1,1,0,0,0,0
ENSG00000141748,0,0,1,0,0,1,0,0,0
ENSG00000141750,7,33,21,34,44,26,33,5,4
ENSG00000141753,9385,7154,6673,9072,7428,6474,7392,10343,10408
ENSG00000141756,17,34,37,36,8,8,12,7,19
ENSG00000141759,813,652,557,797,618,600,712,904,989
ENSG00000141837,14,6,12,11,11,4,15,13,7
ENSG00000141854,15,40,52,42,36,23,44,16,23
ENSG00000141858,531,753,675,874,682,551,694,615,587
ENSG00000141867,1478,1181,1404,1150,1225,1130,1047,1719,1358
ENSG00000141873,588,400,335,495,728,619,753,673,688
ENSG00000141905,854,540,530,608,1200,950,1143,991,912
ENSG00000141933,361,191,168,250,503,383,514,462,483
ENSG00000141934,1256,705,623,835,1249,1094,1394,1412,1492
ENSG00000141946,0,0,0,0,0,0,0,0,0
ENSG00000141956,142,222,201,253,211,166,157,170,154
ENSG00000141959,2470,2923,2659,3378,1202,1191,1197,2835,2762
ENSG00000141965,861,757,754,895,555,580,546,957,922
ENSG00000141968,1660,1240,1360,1488,964,900,934,1847,1822
ENSG00000141971,1006,976,893,1202,965,834,1037,1051,1142
ENSG00000141977,0,0,0,2,0,0,0,1,0
ENSG00000141979,393,343,356,402,312,269,312,412,400
ENSG00000141985,1440,992,964,1057,1243,978,1215,1547,1392
ENSG00000141994,1467,1119,1166,1276,1206,1064,1245,1637,1568
ENSG00000142002,838,781,708,894,1219,1049,1096,960,914
ENSG00000142025,0,0,0,0,0,0,0,0,0
ENSG00000142039,1226,871,921,1007,778,759,768,1276,1305
ENSG00000142046,38,18,11,23,36,36,39,28,19
ENSG00000142065,85,96,98,87,91,81,82,127,117
ENSG00000142082,235,270,239,300,161,160,227,238,229
ENSG00000142089,3517,5059,4232,5608,4735,4865,5664,3929,4083
ENSG00000142102,62,78,69,72,51,33,41,134,62
ENSG00000142149,124,130,160,159,64,69,55,125,102
ENSG00000142156,321,367,299,474,382,253,357,414,377
ENSG00000142163,0,0,0,0,0,0,0,0,0
ENSG00000142166,1377,1526,1313,1694,1792,1720,1866,1491,1579
ENSG00000142168,6971,6853,5003,7185,8657,6409,8271,9236,10518
ENSG00000142173,1185,916,748,1044,1657,1326,1649,1365,1253
ENSG00000142178,389,553,461,609,710,610,720,438,458
ENSG00000142182,0,0,0,1,2,0,0,0,0
ENSG00000142185,1065,1261,997,1354,1490,1222,1550,1333,1416
ENSG00000142186,2712,2006,1899,2513,2852,2600,2938,2851,2888
ENSG00000142188,1008,1791,1430,1736,966,784,965,1370,1530
ENSG00000142192,20491,17737,15747,21444,21084,18945,19905,22519,22388
ENSG00000142197,278,373,364,414,355,267,244,337,277
ENSG00000142207,1638,1370,1444,1499,1091,1005,980,1898,1516
ENSG00000142208,1555,2875,2560,3423,1964,1978,2184,1779,1817
ENSG00000142224,1,0,1,1,3,3,2,0,0
ENSG00000142227,237,145,105,140,427,416,500,262,232
ENSG00000142230,2401,2290,2041,2821,2231,2106,2336,2635,2586
ENSG00000142233,8,6,2,6,10,3,4,5,4
ENSG00000142235,52,76,63,107,84,74,85,79,61
ENSG00000142252,344,312,281,406,327,232,336,336,374
ENSG00000142273,364,713,666,829,327,231,259,392,376
ENSG00000142279,287,285,320,402,307,262,306,282,280
ENSG00000142303,49,50,33,53,61,70,63,61,56
ENSG00000142319,0,0,2,0,0,0,0,0,0
ENSG00000142327,694,474,400,574,763,684,739,778,759
ENSG00000142330,347,178,172,243,260,245,294,445,390
ENSG00000142347,2,11,13,8,4,12,11,13,7
ENSG00000142396,2257,1909,1673,2145,2133,1737,2067,2784,2646
ENSG00000142405,4,5,5,1,11,4,3,4,3
ENSG00000142408,39,65,53,50,40,52,48,53,40
ENSG00000142409,4634,3889,3646,4421,2726,2661,3064,5283,5159
ENSG00000142444,430,486,420,616,435,345,411,472,535
ENSG00000142449,23,90,79,108,11,7,10,26,20
ENSG00000142453,2159,2335,2039,2460,1565,1490,1525,2483,2306
ENSG00000142459,1558,1079,1012,1161,1324,1201,1328,1641,1742
ENSG00000142484,0,0,0,0,0,0,0,0,0
ENSG00000142494,47,11,14,12,37,42,38,37,44
ENSG00000142507,1843,1597,1344,1685,1814,1698,2113,1903,2090
ENSG00000142511,0,0,0,0,2,0,0,0,0
ENSG00000142512,13,4,8,9,4,1,3,14,5
ENSG00000142513,1,3,5,0,4,5,6,4,2
ENSG00000142515,1,0,0,1,0,1,0,0,0
ENSG00000142528,1209,1159,1260,1036,1164,1145,1051,1468,1472
ENSG00000142530,97,402,325,500,71,66,76,119,113
ENSG00000142534,14388,15095,13133,15502,12348,11812,14445,16771,16957
ENSG00000142538,0,0,1,1,1,0,0,0,0
ENSG00000142539,197,373,339,550,412,311,494,297,246
ENSG00000142541,36190,38799,32755,43314,32374,23801,30575,47693,50997
ENSG00000142544,1064,732,614,732,895,597,922,1191,1301
ENSG00000142546,3477,2932,2327,3256,3369,2708,3392,4161,4334
ENSG00000142549,6,2,5,5,28,23,25,4,8
ENSG00000142552,32,168,91,206,334,256,339,56,55
ENSG00000142556,858,899,976,749,818,723,756,1239,1159
ENSG00000142583,4,14,7,21,21,28,28,4,1
ENSG00000142599,525,564,551,579,822,686,712,648,526
ENSG00000142606,39,122,110,129,43,42,51,54,42
ENSG00000142609,18,13,17,17,10,6,8,32,17
ENSG00000142611,18,2,2,1,4,1,1,9,14
ENSG00000142615,0,1,0,0,1,0,2,0,2
ENSG00000142619,6,239,144,218,38,34,38,15,14
ENSG00000142621,34,15,18,22,100,98,109,43,39
ENSG00000142623,7,39,33,46,63,53,77,8,7
ENSG00000142627,4309,2656,3364,2989,3528,3024,3245,4647,4130
ENSG00000142632,171,511,464,692,256,191,254,209,203
ENSG00000142634,1814,1113,1031,1415,2755,2416,2980,2000,2007
ENSG00000142655,427,379,356,490,441,426,452,484,486
ENSG00000142657,5766,4518,3898,5223,5159,4851,5610,5651,5659
ENSG00000142661,0,4,1,7,5,1,8,2,0
ENSG00000142669,1415,1764,1708,2032,2117,1983,2466,1457,1442
ENSG00000142675,331,245,300,283,238,187,271,373,348
ENSG00000142676,17540,21604,18487,20765,26895,20253,24820,24743,26019
ENSG00000142677,6,74,58,52,51,58,33,5,10
ENSG00000142684,1082,755,647,909,815,696,942,1143,1179
ENSG00000142686,232,169,138,206,72,71,108,283,306
ENSG00000142687,975,966,867,1128,623,527,593,1076,1128
ENSG00000142694,251,318,239,296,426,319,407,314,357
ENSG00000142698,0,0,0,1,0,0,0,0,0
ENSG00000142700,44,1,1,3,77,52,60,63,57
ENSG00000142731,346,512,457,476,727,601,628,502,474
ENSG00000142733,155,259,246,278,496,370,486,212,155
ENSG00000142748,1,0,0,9,3,2,5,1,0
ENSG00000142751,954,673,753,769,640,605,713,948,878
ENSG00000142765,728,829,820,960,218,219,244,929,712
ENSG00000142784,1018,993,916,1137,1232,1151,1179,1051,1044
ENSG00000142789,0,1,0,2,0,0,0,0,0
ENSG00000142794,183,239,214,261,389,335,377,199,169
ENSG00000142798,3578,6550,6801,6909,4613,3320,2923,4958,4229
ENSG00000142856,734,781,572,732,1120,930,1202,1062,1098
ENSG00000142864,14408,14818,13037,15313,14725,12780,14750,16719,16530
ENSG00000142867,921,488,538,563,799,672,773,816,915
ENSG00000142871,17439,15079,22619,17833,26391,22742,26839,18473,16656
ENSG00000142875,808,326,282,331,884,918,994,976,1028
ENSG00000142892,1697,2438,1658,2188,3004,2290,2622,2567,2588
ENSG00000142910,3496,3091,3080,3885,2625,2512,2889,3654,3479
ENSG00000142920,96,93,73,108,161,131,159,103,101
ENSG00000142937,16032,15507,13812,17578,13261,12256,15277,17334,17802
ENSG00000142945,1555,1667,1561,1825,2969,2662,2879,1989,1857
ENSG00000142949,1669,3172,3168,3587,2215,2129,1792,2032,2086
ENSG00000142959,1,0,1,2,2,0,3,7,0
ENSG00000142961,115,70,93,89,196,159,190,131,107
ENSG00000142973,8,8,17,17,0,4,3,1,8
ENSG00000143001,10,16,21,30,9,10,22,12,8
ENSG00000143006,0,0,0,0,0,0,0,0,0
ENSG00000143013,4799,2610,2716,2875,2805,2683,3219,5023,4497
ENSG00000143028,0,2,1,0,0,0,1,3,0
ENSG00000143032,0,0,0,0,0,0,0,0,0
ENSG00000143033,1425,1575,1528,1728,2254,1760,1949,1862,1791
ENSG00000143036,297,696,572,746,471,414,539,402,346
ENSG00000143061,197,145,127,176,587,498,485,216,236
ENSG00000143067,344,188,261,204,269,253,244,395,386
ENSG00000143079,792,686,721,654,604,596,550,907,874
ENSG00000143093,352,324,297,378,239,206,246,408,325
ENSG00000143105,0,0,0,0,0,0,0,0,0
ENSG00000143106,2233,2198,1727,2106,3342,2635,3223,2996,3376
ENSG00000143107,0,0,0,0,2,0,1,0,0
ENSG00000143110,2,2,2,0,0,5,0,1,1
ENSG00000143119,0,0,2,0,1,3,1,0,0
ENSG00000143125,0,1,0,0,1,0,0,0,2
ENSG00000143126,480,809,792,889,473,388,344,555,550
ENSG00000143127,7,8,5,7,3,5,6,5,5
ENSG00000143147,157,281,223,319,369,337,326,157,167
ENSG00000143149,1761,1446,1280,1766,2009,1882,2177,1907,2264
ENSG00000143153,1205,1447,1079,1696,2427,2321,2759,1410,1464
ENSG00000143155,3412,2155,1860,2309,2505,2370,2764,3990,4024
ENSG00000143156,672,565,401,505,1062,924,1100,946,1025
ENSG00000143157,2462,2403,2567,2461,2142,2169,2177,2702,2513
ENSG00000143158,2126,1617,1362,1906,2992,2576,3171,2597,2555
ENSG00000143162,5998,5214,4466,5297,5695,5060,5655,7905,8305
ENSG00000143164,1593,1324,1116,1483,2355,2090,2485,2036,1912
ENSG00000143167,1,0,0,0,3,0,0,1,0
ENSG00000143171,0,1,0,0,0,0,0,0,0
ENSG00000143178,51,59,46,42,93,70,84,48,44
ENSG00000143179,1617,1230,1269,1465,1362,1230,1329,1664,1559
ENSG00000143183,4740,3442,2769,3446,5431,4448,5223,6020,6407
ENSG00000143184,0,1,1,1,3,0,0,0,1
ENSG00000143185,0,0,0,1,1,0,0,0,0
ENSG00000143190,219,223,238,315,222,214,304,281,233
ENSG00000143194,20,3,0,0,37,27,43,25,25
ENSG00000143195,104,0,3,0,295,231,249,105,101
ENSG00000143196,0,0,0,0,0,1,0,0,0
ENSG00000143198,1433,1076,807,1158,1889,1583,2104,1788,1949
ENSG00000143199,1,2,2,1,3,3,1,1,1
ENSG00000143207,1352,1750,1396,1976,1509,1292,1530,1500,1707
ENSG00000143217,71,95,106,167,107,104,131,84,81
ENSG00000143222,2203,2299,1885,2441,2957,2676,3133,2926,3061
ENSG00000143224,166,223,215,247,223,188,220,238,182
ENSG00000143226,1,0,2,3,5,7,7,1,1
ENSG00000143228,654,685,530,653,1476,1208,1393,993,925
ENSG00000143248,166,39,43,31,112,94,96,208,237
ENSG00000143252,2958,3184,2592,3664,3023,2724,3169,3449,3460
ENSG00000143256,3621,1547,1392,1685,2395,2095,2485,4067,4450
ENSG00000143257,176,242,163,259,156,145,159,195,235
ENSG00000143258,341,494,414,609,522,447,546,426,378
ENSG00000143278,0,0,0,0,0,0,0,0,0
ENSG00000143294,1474,1092,1225,1428,1697,1396,1612,1477,1534
ENSG00000143297,0,0,0,0,0,0,0,0,0
ENSG00000143303,469,520,436,603,351,331,393,488,518
ENSG00000143314,1826,1507,1267,1767,1319,1343,1513,2133,2306
ENSG00000143315,304,298,267,352,113,118,104,322,355
ENSG00000143318,0,0,1,2,0,3,3,0,0
ENSG00000143319,1208,1239,1184,1425,971,973,1012,1289,1230
ENSG00000143320,312,960,931,1256,194,200,226,367,356
ENSG00000143321,13673,12662,11132,14964,17064,15134,18261,15655,16036
ENSG00000143322,1475,657,774,758,2188,2040,2157,1716,1521
ENSG00000143324,3700,3246,3006,3077,2586,2667,2729,4426,4467
ENSG00000143333,1,0,1,2,0,1,0,2,1
ENSG00000143337,1689,1377,1143,1395,2215,2015,2288,1984,1991
ENSG00000143340,0,0,0,0,0,0,0,1,0
ENSG00000143341,95,29,47,33,105,51,74,138,120
ENSG00000143344,457,338,394,350,541,449,472,513,456
ENSG00000143353,2,4,2,4,15,9,15,11,11
ENSG00000143355,3,15,14,5,13,9,7,7,7
ENSG00000143363,1426,933,935,1003,957,880,1071,1448,1504
ENSG00000143365,257,312,282,353,205,215,214,306,267
ENSG00000143367,3483,870,1741,1020,1676,1560,1683,3377,3103
ENSG00000143368,2519,2224,2280,2271,2766,2454,2905,2519,2219
ENSG00000143369,15,18,17,9,143,133,161,27,11
ENSG00000143373,1528,1020,1110,1088,1137,896,1020,1532,1433
ENSG00000143374,476,791,672,979,518,508,550,547,560
ENSG00000143375,1326,2721,2874,3272,697,659,709,1547,1419
ENSG00000143376,403,403,343,426,450,401,592,372,380
ENSG00000143379,1622,1542,1506,1796,1464,1155,1321,1727,1729
ENSG00000143382,48,56,69,82,38,61,44,45,34
ENSG00000143384,14491,9901,11076,11544,9333,8510,9749,16607,16696
ENSG00000143387,79,43,38,48,252,248,279,97,81
ENSG00000143390,920,1411,1227,1550,1721,1843,1851,1194,1091
ENSG00000143393,2416,1543,1555,1747,1823,1630,1808,2526,2438
ENSG00000143398,3242,1939,2308,2187,2051,2023,2248,3261,2864
ENSG00000143401,3467,4665,3705,5170,5202,4173,4704,4512,4512
ENSG00000143409,316,134,120,134,191,192,182,320,264
ENSG00000143412,617,646,537,629,186,174,147,698,710
ENSG00000143416,145,280,240,318,94,84,117,122,152
ENSG00000143418,6153,6476,5865,7237,5730,5667,6280,6542,6514
ENSG00000143420,6898,5424,4926,6050,4197,3609,4335,8365,8546
ENSG00000143429,54,34,39,53,54,46,51,70,72
ENSG00000143434,28,17,24,22,34,28,31,38,25
ENSG00000143436,1412,1571,1323,1960,1535,1435,1806,1569,1736
ENSG00000143437,1604,1531,1540,1656,1416,1334,1251,1773,1682
ENSG00000143442,998,836,904,975,747,657,704,1136,978
ENSG00000143443,836,581,563,761,372,381,495,899,876
ENSG00000143450,227,193,184,293,262,255,277,241,267
ENSG00000143452,58,19,11,18,33,36,39,44,50
ENSG00000143457,1536,1393,1195,1479,1769,1520,1966,1824,1836
ENSG00000143458,302,143,138,184,110,127,158,343,323
ENSG00000143469,264,495,379,493,334,298,269,275,278
ENSG00000143473,218,295,260,303,205,229,207,244,259
ENSG00000143476,522,452,630,523,494,487,558,538,505
ENSG00000143479,154,71,57,68,230,177,201,202,187
ENSG00000143486,778,865,731,823,460,489,554,929,930
ENSG00000143493,605,528,494,496,684,678,687,695,766
ENSG00000143494,2,7,7,8,11,13,11,3,1
ENSG00000143498,557,229,222,267,498,386,455,537,589
ENSG00000143499,86,231,192,270,133,125,132,77,83
ENSG00000143502,12,23,26,23,28,23,19,6,13
ENSG00000143507,138,55,51,44,266,265,281,192,230
ENSG00000143512,9,1,2,0,37,38,37,16,16
ENSG00000143514,2894,1249,1482,1397,1674,1659,1609,2924,2760
ENSG00000143515,287,444,371,475,501,378,393,291,258
ENSG00000143520,0,0,0,0,0,0,0,0,0
ENSG00000143536,0,0,0,0,0,0,0,0,0
ENSG00000143537,2563,2670,2452,3331,1894,1701,2054,2790,2886
ENSG00000143543,7559,6751,6084,7855,5870,5213,6498,8928,9559
ENSG00000143545,3854,4990,4300,5997,5684,4810,5721,4502,4722
ENSG00000143546,0,0,0,0,3,0,1,0,0
ENSG00000143549,10406,9129,8084,10065,11616,11239,12853,12388,13470
ENSG00000143552,91,115,129,124,36,47,47,109,116
ENSG00000143553,1539,1299,1225,1368,982,840,1013,1796,1761
ENSG00000143554,104,300,235,339,254,197,280,151,104
ENSG00000143556,0,0,0,1,0,0,0,0,0
ENSG00000143569,2698,3078,2667,3102,2198,1982,2023,3090,2512
ENSG00000143570,3611,4462,4057,5528,4407,4025,4721,4155,4241
ENSG00000143575,5836,4841,4149,4602,5427,4624,5366,7330,7441
ENSG00000143578,430,535,472,569,320,316,319,470,378
ENSG00000143590,33,116,73,101,78,60,82,57,40
ENSG00000143595,0,0,0,0,0,0,0,0,0
ENSG00000143603,1,40,35,35,6,7,9,10,1
ENSG00000143612,10359,8575,7629,8245,8545,7448,8546,12631,13001
ENSG00000143614,993,853,939,1000,884,806,884,1036,1021
ENSG00000143621,13284,12479,11371,13710,14104,11120,13697,15579,15670
ENSG00000143622,2128,1255,1221,1304,2037,1651,2017,2545,2738
ENSG00000143624,1565,1778,1632,2052,2010,1752,1829,1845,1555
ENSG00000143627,20,22,11,13,6,6,7,21,11
ENSG00000143630,102,114,101,129,42,67,58,99,80
ENSG00000143631,4,0,6,1,2,2,2,0,0
ENSG00000143632,10,24,29,34,30,34,26,20,23
ENSG00000143633,743,388,414,457,399,378,415,852,897
ENSG00000143641,1083,828,795,1093,1310,1262,1393,1110,1226
ENSG00000143643,405,502,474,582,699,738,761,529,511
ENSG00000143653,1399,1713,1407,1769,1398,1273,1475,1763,1879
ENSG00000143669,650,424,337,383,903,838,856,878,826
ENSG00000143674,1276,1132,1068,1296,1386,1188,1305,1374,1261
ENSG00000143702,1566,1534,1562,1568,1789,1861,1741,1911,1631
ENSG00000143727,2898,2520,2202,2305,2812,2292,2870,3510,3628
ENSG00000143740,1130,953,866,1172,851,801,845,1216,1215
ENSG00000143742,6881,5606,4380,6164,7926,6429,7984,8433,8744
ENSG00000143748,1031,495,545,570,908,729,802,1087,1157
ENSG00000143751,828,303,384,357,447,401,480,797,856
ENSG00000143753,2388,2129,1775,2239,3104,2900,3465,3036,3178
ENSG00000143756,2175,1030,1144,1050,1526,1520,1512,2435,2536
ENSG00000143761,6499,3699,3259,4073,4849,4669,5211,6407,6461
ENSG00000143768,0,5,0,0,1,0,4,2,0
ENSG00000143771,1209,1047,783,1017,1635,1263,1594,1502,1763
ENSG00000143772,96,95,105,119,178,144,130,98,98
ENSG00000143774,2021,1622,1362,1859,2088,1822,2521,2557,2605
ENSG00000143776,1475,594,687,640,827,833,656,1701,1372
ENSG00000143786,60,50,37,30,39,26,38,60,67
ENSG00000143793,283,197,225,250,320,235,363,315,364
ENSG00000143797,175,237,185,280,376,354,322,238,205
ENSG00000143799,2358,2486,2147,3177,3330,3197,3452,2428,2364
ENSG00000143801,359,240,194,290,221,233,267,394,405
ENSG00000143811,1887,829,873,1097,1025,944,1108,1938,1740
ENSG00000143815,2147,1336,1148,1612,1901,1908,2105,2272,2236
ENSG00000143816,47,16,15,22,22,22,19,61,70
ENSG00000143819,2341,1116,1034,1510,1627,1433,1705,2184,2469
ENSG00000143839,1,19,43,44,2,3,3,0,1
ENSG00000143842,991,1090,1304,1285,1274,1118,1221,1149,1102
ENSG00000143845,414,538,474,669,620,465,682,493,502
ENSG00000143847,6,25,18,39,30,28,31,24,13
ENSG00000143850,140,169,184,188,420,327,308,178,184
ENSG00000143851,0,3,1,1,3,4,8,0,0
ENSG00000143858,2,11,7,2,8,6,2,3,1
ENSG00000143862,661,477,453,547,577,528,624,733,713
ENSG00000143867,1,0,0,0,1,0,0,2,1
ENSG00000143869,3,8,9,14,7,1,4,16,1
ENSG00000143870,5172,6803,6373,8552,6353,5584,6470,5498,5820
ENSG00000143878,2297,1897,2415,2243,2148,1719,2193,2605,2591
ENSG00000143882,2150,2884,2722,3612,2632,2339,2906,2308,2405
ENSG00000143889,1837,1697,1426,1779,2138,1817,1995,2255,2260
ENSG00000143891,363,368,339,408,769,620,786,446,433
ENSG00000143919,139,337,309,423,138,135,142,177,176
ENSG00000143921,0,3,0,1,0,0,0,0,0
ENSG00000143924,1618,2108,1887,2098,1530,1580,1514,1710,1613
ENSG00000143933,8476,8216,5854,7775,11772,8280,10621,11193,12092
ENSG00000143942,223,202,171,208,141,122,187,261,276
ENSG00000143947,10934,13430,10294,13502,12109,8228,11063,15765,17441
ENSG00000143951,94,113,106,137,78,68,52,95,107
ENSG00000143952,748,843,663,936,835,789,851,975,972
ENSG00000143954,0,0,0,0,0,0,0,0,0
ENSG00000143970,685,822,823,831,732,808,749,888,714
ENSG00000143971,458,480,391,456,497,373,436,566,502
ENSG00000143977,1405,1678,1188,1540,1922,1425,1923,1884,1857
ENSG00000143994,62,75,66,99,46,31,46,56,61
ENSG00000143995,409,870,704,966,365,338,378,475,453
ENSG00000144010,0,0,0,0,1,0,1,0,0
ENSG00000144015,0,0,0,0,0,0,1,0,0
ENSG00000144021,1865,1810,1630,1955,1761,1577,1816,2259,2260
ENSG00000144026,137,178,179,209,101,95,102,161,131
ENSG00000144028,5366,6406,6120,7338,6067,5673,5173,5392,5112
ENSG00000144029,1403,1219,1067,1342,1844,1573,1839,1578,1714
ENSG00000144031,1,3,5,1,0,1,0,3,3
ENSG00000144034,582,871,654,824,843,619,782,765,783
ENSG00000144035,0,0,0,0,0,0,0,0,0
ENSG00000144036,411,314,345,287,258,290,247,451,412
ENSG00000144040,202,227,215,255,142,147,142,239,197
ENSG00000144043,2021,1770,1802,1904,972,1018,1114,2051,2035
ENSG00000144045,0,2,1,3,0,0,2,1,0
ENSG00000144048,501,612,466,669,566,496,577,567,589
ENSG00000144057,1,21,16,33,2,5,1,3,1
ENSG00000144061,147,154,89,120,175,153,176,219,193
ENSG00000144063,1489,856,741,1150,1754,1583,1872,1791,1982
ENSG00000144115,59,41,45,52,53,48,50,66,68
ENSG00000144118,607,712,679,841,991,888,1048,605,666
ENSG00000144119,0,0,0,0,0,0,0,0,0
ENSG00000144120,227,221,175,206,157,143,166,251,220
ENSG00000144130,38,26,44,42,82,62,85,46,51
ENSG00000144134,319,189,161,188,125,179,128,352,260
ENSG00000144136,882,819,797,894,710,629,600,830,832
ENSG00000144152,3,11,3,16,10,5,13,5,6
ENSG00000144158,204,195,137,218,370,284,361,270,219
ENSG00000144161,564,328,366,293,351,351,354,748,644
ENSG00000144182,159,117,110,166,124,121,162,253,249
ENSG00000144188,0,0,0,0,1,0,1,0,0
ENSG00000144191,0,0,0,0,1,0,0,0,0
ENSG00000144199,270,276,234,283,182,166,225,293,291
ENSG00000144214,10,5,5,7,8,6,7,12,5
ENSG00000144218,3,3,6,1,1,5,8,2,2
ENSG00000144224,5013,3466,2981,3254,3209,2825,3045,6254,5908
ENSG00000144227,4,11,9,7,1,1,0,0,2
ENSG00000144228,890,1296,1081,1267,1100,1087,1172,1083,1098
ENSG00000144229,12,4,6,5,16,8,14,5,12
ENSG00000144230,0,1,1,0,2,0,0,0,0
ENSG00000144231,567,417,440,551,523,458,564,571,587
ENSG00000144233,855,603,695,660,499,481,541,895,877
ENSG00000144278,1,0,0,0,0,0,1,0,0
ENSG00000144283,1893,2184,2050,2562,1538,1603,1632,1986,1827
ENSG00000144285,43,35,38,50,46,55,52,44,54
ENSG00000144290,1,0,0,1,1,0,0,0,0
ENSG00000144306,724,387,296,309,461,441,423,908,925
ENSG00000144320,630,655,590,765,579,572,598,816,878
ENSG00000144331,10,9,16,12,10,27,25,7,8
ENSG00000144339,0,2,0,0,0,1,0,0,0
ENSG00000144354,753,1060,988,1257,614,589,649,899,896
ENSG00000144355,71,19,28,37,116,120,131,99,75
ENSG00000144357,1290,1148,1009,1243,766,826,720,1615,1565
ENSG00000144362,84,79,86,83,58,64,85,95,102
